Gene_Symbol	log2FC	pval	qval	tumor_mean_log2	normal_mean_log2
ARMCX5-GPRASP2	0.7850354014568088	5.766565704311077e-77	3.28030101214832e-76	1.5447680984751624	0.7597326970183536
CERT1	1.2886700036656418	5.821501800559659e-77	3.3110554266076223e-76	3.421054311915329	2.132384308249687
PTER	1.4745313354437366	5.971167580767895e-77	3.3956713138602505e-76	3.806196860892204	2.3316655254484675
IL17RD	1.5248526525788433	5.9989100043080964e-77	3.410937122509433e-76	2.011415620896942	0.4865629683180985
LINC00467	1.0970033077545305	6.040580775398844e-77	3.4341167341894755e-76	2.284863041912601	1.1878597341580706
TCF7L2	1.9262920970573352	6.144988591172875e-77	3.492950563752292e-76	4.519160104360495	2.59286800730316
TRPM2	1.8608154274860105	6.169174033478307e-77	3.5061733972702834e-76	2.5123422016111525	0.6515267741251421
UTP23	1.204583891853865	6.221200267491732e-77	3.535212874923264e-76	3.310904763021844	2.106320871167979
TFRC	1.9213990143766773	6.2841010723213855e-77	3.570422242766057e-76	5.249101201017505	3.327702186640828
PTGDS	-2.2987987225943693	6.370220277579253e-77	3.61881104670977e-76	2.21388989008562	4.512688612679989
CH25H	2.5319743263880854	6.500836069654855e-77	3.692459332998814e-76	3.436702716217188	0.9047283898291024
NSD1	1.2914396656374758	6.529592764215726e-77	3.7082385222853126e-76	3.946822859192439	2.655383193554963
TNFRSF4	2.0453471831623347	6.6208183518904144e-77	3.7594845663253365e-76	2.960910835294128	0.915563652131793
WDR25	1.1312765027776135	6.676838647118305e-77	3.790727735348991e-76	3.1152089923976343	1.9839324896200208
ZNF787	1.1570441814077737	6.69251929741424e-77	3.7990624414046874e-76	4.833626847403539	3.676582665995765
CRISPLD1	2.4754666401110312	6.856881249210928e-77	3.891782181822019e-76	2.6972724871248417	0.2218058470138106
RFX2	1.8284047150096696	6.8604656286589565e-77	3.893234805135582e-76	2.5354108453134465	0.707006130303777
PDK3	1.6945024232872523	6.920506965103509e-77	3.9267208776301376e-76	3.284764873238015	1.5902624499507625
SPON1	3.38198708180966	7.088708608292653e-77	4.0215583324894925e-76	5.4021266255651765	2.020139543755517
C3AR1	2.678573142480973	7.692130680961269e-77	4.3632393596814645e-76	3.879772647594187	1.2011995051132145
DOCK7	1.158913370552856	7.74140106519516e-77	4.3905315105008586e-76	2.4801977803314683	1.3212844097786125
CSPG4	2.2102815758544905	7.858050942374207e-77	4.4560240503621545e-76	3.48762080161374	1.2773392257592495
TIAM2	1.0112510860023671	7.868862855468087e-77	4.461489012933107e-76	1.541898817387225	0.5306477313848578
MEIS3	2.182641594241968	8.221538123943109e-77	4.6607531496060764e-76	3.427605389694436	1.244963795452468
TGDS	1.0495723458462325	8.345909231562517e-77	4.730552521014887e-76	4.064061881671912	3.01448953582568
BDKRB2	1.681756335632412	8.718101952212862e-77	4.9407781012973576e-76	3.5181541231037725	1.8363977874713608
DTX2	1.7953703510068784	8.850655449351655e-77	5.0151513542783015e-76	4.317509897414347	2.5221395464074683
ERICH1	1.1213288156218824	8.869241628567502e-77	5.0249334059703297e-76	2.6687160801098027	1.5473872644879203
MSR1	2.910727350377472	8.879869886945619e-77	5.0302045942724604e-76	3.771532304523208	0.860804954145736
SUMO1P3	1.4782463423515058	8.898062925706692e-77	5.039758813662265e-76	1.7145978167264055	0.2363514743748999
MTHFD1	1.1717324626655383	8.935289321628147e-77	5.0600888476827235e-76	3.675481563960729	2.503749101295191
KIF3A	1.7051659671490127	9.126937510475822e-77	5.1678494413072844e-76	3.107360582803394	1.4021946156543812
RNF213	1.53836709150964	9.631018734539707e-77	5.452457200406725e-76	4.572456184307552	3.0340890927979123
CAAP1	1.3166296294958617	1.0396409504356723e-76	5.884894572197871e-76	4.026688862005766	2.710059232509905
TNFRSF18	2.455446633521255	1.0422502498812934e-76	5.89878542556866e-76	2.72895277056925	0.2735061370479951
ZFAT	1.0299295113134284	1.0928305859108431e-76	6.184131602214787e-76	2.086011490658575	1.0560819793451468
ZNF614	1.3152320113485747	1.1239861104056385e-76	6.359487627800831e-76	2.371102427533184	1.0558704161846089
KLF6	2.019298260026215	1.1292197801955644e-76	6.388148002887686e-76	6.909366990556892	4.890068730530677
PABPN1	-1.792122697304488	1.1377779414340747e-76	6.43560413574818e-76	3.330456437127153	5.122579134431641
PCCA-DT	1.2203862862569406	1.1552441599927658e-76	6.533425206200898e-76	2.276534061496432	1.0561477752394912
H2AZ1	1.1970699377616203	1.2100527837357288e-76	6.842373802568179e-76	6.923317732600899	5.726247794839279
H3P6	1.6366604192269754	1.2111903695370699e-76	6.847786932979606e-76	4.324408474359236	2.687748055132261
BCL11B	1.9616675644427948	1.2453420531261133e-76	7.039824655727942e-76	2.0969541857343965	0.1352866212916018
YBX1P2	0.8090975292682836	1.2507882627453879e-76	7.069559493392162e-76	0.9392766888352267	0.1301791595669431
PCTP	1.1877117503130463	1.2902924586489109e-76	7.291755418003712e-76	3.69557223452819	2.5078604842151435
SREBF2	1.379067833173993	1.3059922272314315e-76	7.379380656754572e-76	6.1251793902049805	4.746111557030988
PPP1CA	1.097344766882694	1.3249238805686262e-76	7.485238558940587e-76	6.716610174757703	5.619265407875009
CLIC2	2.420475330561839	1.328491970579335e-76	7.504280491752572e-76	3.88038466568932	1.4599093351274808
FLVCR2	1.7799350632385798	1.3374942879086785e-76	7.55400863098103e-76	2.2523136225043467	0.472378559265767
PANK2-AS1	1.4669933640789083	1.34349189786244e-76	7.586754276629675e-76	2.069525558209357	0.6025321941304482
ZFP14	1.1287345912301474	1.3643440193730168e-76	7.703361757667004e-76	2.274212762547612	1.1454781713174642
MST1R	3.5782866096835213	1.3668253670988719e-76	7.716224894938964e-76	5.304322145074828	1.7260355353913064
ZNF865	1.1617827986107954	1.3760185018215275e-76	7.766969049812048e-76	4.254986061134376	3.093203262523581
PRPSAP2	1.149473302605497	1.386690884165657e-76	7.826046532300145e-76	3.863012291376205	2.713538988770708
EXOSC3	0.7395453790720137	1.4376574277105317e-76	8.112480228688371e-76	2.319624083744045	1.5800787046720317
PSD4	1.292523395756525	1.4529680246435802e-76	8.197657681522943e-76	4.4502907730351335	3.157767377278609
CEP128	0.894978376931424	1.4575169201223353e-76	8.222101241658479e-76	1.2218862720309205	0.3269078950994962
ZDHHC14	1.2928933471619592	1.4834839566154085e-76	8.367342981907698e-76	2.689797296406985	1.396903949245026
CHN1	1.9370821442057804	1.5233462534838443e-76	8.590903845556551e-76	2.685115541688986	0.7480333974832054
FAM110B	1.6818624602620482	1.5491402636616264e-76	8.735072074583714e-76	2.569400505913904	0.8875380456518552
SPSB1	2.0441012716810025	1.6132426575325306e-76	9.095173314294284e-76	5.897438752187407	3.853337480506404
IGLV1-40	5.5637008494573	1.6535004470558972e-76	9.320756007728864e-76	6.946029718852266	1.382328869394966
TOP1MT	1.488021404469788	1.6601631212996544e-76	9.356924717792471e-76	3.875019005179011	2.386997600709223
EIF5A	1.0349162230797502	1.7034516652715448e-76	9.599480882840331e-76	7.717786343224707	6.6828701201449565
RABGAP1	1.2630272875451731	1.7087400316417394e-76	9.627854010060311e-76	4.704326769826552	3.4412994822813787
ZNF668	1.0829263042947417	1.7146964792653632e-76	9.659982449637647e-76	2.082315433067984	0.999389128773242
USP32P1	-1.876347065477585	1.7197680461045876e-76	9.687116999428211e-76	0.3071107835322172	2.183457849009802
IDNK	1.1704145333684193	1.7606565579817117e-76	9.91596343197826e-76	3.3382489895303458	2.1678344561619265
CALCRL	2.472063917254573	1.8625204497194382e-76	1.0488102553186615e-75	3.696610515899968	1.224546598645395
ADGRG6	2.86228948849291	1.8907875152944352e-76	1.0645699882287761e-75	4.039960294845941	1.1776708063530303
KIAA1671	1.5540296159640898	1.9824335093770942e-76	1.116003995155785e-75	3.9549640179852497	2.40093440202116
CHST2	1.795861053442285	2.113769621802821e-76	1.1897628597408826e-75	2.855553644141044	1.059692590698759
RALGAPB	1.1864902847849277	2.116730999187368e-76	1.1912531754502086e-75	4.206482472459705	3.0199921876747777
RAB15	1.6315415365153103	2.1195657700766448e-76	1.192671808578535e-75	4.668046261614861	3.0365047250995505
RBMX	0.9573148013392964	2.2477749302352322e-76	1.2646272759619994e-75	6.0975712363487	5.140256435009404
RSAD2	2.86709082474175	2.3012119856294083e-76	1.2944999057786755e-75	3.7344645029712993	0.8673736782295491
SLC16A5	3.0215559458017136	2.3451656215650955e-76	1.319029774000969e-75	4.7109254251900685	1.6893694793883551
FTH1P8	1.6621737487275847	2.3878629414129954e-76	1.342845872679129e-75	2.8922307726213754	1.230057023893791
CRACD	2.820401707132541	2.3925033780807952e-76	1.3452563035716471e-75	3.087567774599613	0.2671660674670719
CLCF1	2.48367692365822	2.4070762631624428e-76	1.3532500092870916e-75	4.859863690724669	2.3761867670664496
RGS1	2.982329973591205	2.4236301306142442e-76	1.3623548856147734e-75	5.672384625560256	2.690054651969052
JCHAIN	5.200567744249701	2.4603226576312042e-76	1.382775601985031e-75	7.139452916472486	1.938885172222784
POLR2H	1.239765473789905	2.567261914073992e-76	1.4426652170492435e-75	5.614717089102296	4.374951615312391
CRISPLD2	2.773642296925491	2.6092844906055607e-76	1.4660627739967514e-75	6.075034904412006	3.301392607486515
CD7	2.452629769774889	2.6768624893829427e-76	1.5038099552099236e-75	3.0066208575138917	0.5539910877390022
DNAAF5	1.0954582855544643	2.7491766444535934e-76	1.5442062601247618e-75	3.9308444295279674	2.835386143973502
GSPT2	2.152651909582855	2.8368510740868496e-76	1.5932171742712808e-75	4.200017394261167	2.047365484678312
ANXA6	2.0460399584159195	2.901957957991744e-76	1.6295412058019282e-75	6.763575287913855	4.717535329497935
SOX13	1.330930311019456	2.9318603928058165e-76	1.6460890087147156e-75	4.3091467102818175	2.9782163992623616
LPXN	2.026996384329467	2.963075456242748e-76	1.663368784791783e-75	4.564984390925838	2.537988006596372
RFX7	1.1541208943519008	3.0812895812466687e-76	1.7294745215739763e-75	2.7315477268893344	1.5774268325374337
TSPAN6	1.7212937989331296	3.1571197551647376e-76	1.7717748602344431e-75	4.677710749368815	2.9564169504356856
KIAA0753	1.0320420497039255	3.307491029656871e-76	1.855888968657516e-75	3.339355678180442	2.3073136284765163
CFAP298	-0.9439856990794232	3.3223961504411556e-76	1.8639771135311079e-75	2.4153887930404223	3.3593744921198456
SVIL	1.9550234844233687	3.347665590671265e-76	1.8778767458998075e-75	4.553650650263249	2.59862716583988
C12ORF43	0.847930735942823	3.4697961508110204e-76	1.946098603073009e-75	2.9920433190802784	2.1441125831374555
TRMT61B	1.300493228482332	3.8040150766382525e-76	2.133236389205287e-75	3.5010994871093493	2.200606258627017
AGFG2	1.539080604972907	3.8404843780726225e-76	2.1533699091814934e-75	5.007631980311032	3.468551375338125
TNKS2	1.374358609226511	3.967662037172293e-76	2.2243503984631446e-75	5.105348040773041	3.73098943154653
GNAI1	1.6988095474220488	4.0512255262970464e-76	2.270711495960752e-75	2.282843688234799	0.5840341408127503
INVS	1.0299000872052986	4.051553843432682e-76	2.270711495960752e-75	2.6846855550541617	1.6547854678488632
ENOX1	1.9176977646944564	4.089102402966908e-76	2.2914176374961503e-75	2.4755608724891407	0.5578631077946843
IMPACT	1.4388356581825166	4.0985355912873176e-76	2.2963649332980523e-75	4.398896444668936	2.9600607864864195
IGHV3-7	5.086740497077914	4.188459301313513e-76	2.346402082337608e-75	6.215184355039365	1.1284438579614506
CPSF6	1.0896251491666242	4.1920103829512365e-76	2.348045101979854e-75	4.718390896581037	3.628765747414413
MS4A4A	2.877350157572516	4.2092682731974444e-76	2.357364015815177e-75	4.042941526629633	1.1655913690571171
MALL	3.242700063491053	4.222014783933623e-76	2.3641539956268153e-75	3.676204951187392	0.4335048876963391
IL6ST	1.7920101636815535	4.2239687394368274e-76	2.364899479087405e-75	5.675944469722014	3.88393430604046
TET2	1.2105578723949275	4.336575857946274e-76	2.4275876821888784e-75	2.58657567210678	1.376017799711852
MBNL3	1.5500464103891016	4.43144318047637e-76	2.4803282475811e-75	2.996209757571896	1.4461633471827942
SLC16A14	1.536071909663579	4.4327682441696384e-76	2.4807043384418926e-75	2.110727561927909	0.5746556522643297
ZNRF2	1.0632034236318266	4.5220294523126124e-76	2.530284659070973e-75	3.80708132707108	2.743877903439253
MCM7	1.391720532576552	4.550073117714588e-76	2.5456013721761003e-75	5.988420656062108	4.596700123485556
PBX4	1.8932443153627725	4.648250596919699e-76	2.600145127720236e-75	2.4548380875872997	0.561593772224527
EHHADH	1.3374701988888986	4.7426187222909355e-76	2.652542251657404e-75	3.234249375349923	1.896779176461024
EDRF1-DT	-0.3868123113354714	4.7515228488872785e-76	2.657131048975804e-75	0.2263986599724567	0.6132109713079282
LCP2	2.240960125069037	4.849308425679471e-76	2.7114151718556994e-75	3.495303203291782	1.2543430782227447
RHOU	1.7872953551805857	4.897710567258655e-76	2.738075401319079e-75	5.1463017074445725	3.359006352263987
CHAC2	1.4308109319155495	5.719699774151645e-76	3.197139614743602e-75	2.434188716054921	1.0033777841393714
RAB2B	1.2180867703822122	5.88248028236269e-76	3.287645174877865e-75	4.23855977597492	3.020473005592708
ZHX1	1.391750015182708	5.894641699887019e-76	3.293957349494023e-75	3.965956476042538	2.57420646085983
OCIAD1-AS1	1.525864707620045	6.159078147229597e-76	3.441219567344433e-75	1.5337081109821236	0.0078434033620788
PCNX4	1.239692018939836	6.163975200606596e-76	3.443449125892628e-75	2.82000620085588	1.5803141819160442
TIMP3	2.7860559552909976	6.348833742556725e-76	3.5461971060263166e-75	8.561879622505964	5.775823667214967
IMPDH2	-1.2189752578979087	6.378170013853753e-76	3.562059306957701e-75	6.353578955749384	7.572554213647293
USP13	1.314580068748561	6.425418949119684e-76	3.587919178557245e-75	2.639422934680005	1.3248428659314442
WHAMM	0.9656436606103947	6.617960503035978e-76	3.6948901341512953e-75	3.743400128816783	2.777756468206388
MICB	2.130873533478495	6.825230506860738e-76	3.8100515154553877e-75	2.816235802775981	0.6853622692974864
CCAR1	1.142461791704061	6.904079525543577e-76	3.85350108066416e-75	4.966879008745575	3.8244172170415136
PSPN	1.0113739895078062	7.025814822835748e-76	3.920871269482037e-75	1.8967008623334136	0.8853268728256077
CARS1	0.9629443430727322	7.128747647385466e-76	3.9777301769207397e-75	4.072543904008661	3.109599560935929
DCAF8	-1.0242581825107218	7.138044315202786e-76	3.982332537897066e-75	4.18841193307052	5.212670115581242
PC	1.4436550553271337	7.473104231210096e-76	4.168650975324158e-75	3.198211062613366	1.7545560072862332
KAZALD1	2.0310487345357666	7.906375928009085e-76	4.4096911967348183e-75	2.5499653696171576	0.5189166350813912
NOX4	2.4700552927122725	8.03935313249257e-76	4.483199393309834e-75	2.652271418904202	0.1822161261919293
HSPA12B	1.832961887767568	8.460016396714144e-76	4.717092524662312e-75	3.356842175707963	1.523880287940395
PDIA2	-6.1929250134447615	8.93365208355572e-76	4.980448751469446e-75	3.7137102404556233	9.906635253900385
INTS2	1.2950224529798249	8.977077271259904e-76	5.00392352387722e-75	2.482008640403149	1.1869861874233243
TTI1	1.064287525371034	9.584707237269161e-76	5.341839329214339e-75	4.208991284846083	3.144703759475049
MGAT3	2.664884366181093	9.588858536678223e-76	5.343368910506343e-75	4.085804647792735	1.4209202816116415
LILRB4	2.527394411262716	9.736780454424167e-76	5.425002130261681e-75	3.0209739289671806	0.493579517704465
EIF4G1	1.155623218059718	9.939111435462639e-76	5.536921832527749e-75	7.096200406450179	5.940577188390461
RNF128	2.740303434762436	1.0083111109809523e-75	5.616318025704434e-75	5.790735728531914	3.050432293769477
EXOC1	1.1381387790908644	1.037716570422523e-75	5.779259644836991e-75	4.387121590255815	3.248982811164951
TUBBP1	0.8600448388729078	1.0667569339477073e-75	5.94012049042689e-75	1.0639288588444569	0.203884019971549
CD300C	2.049480433005808	1.0673103214520431e-75	5.942330787069996e-75	2.503810429592379	0.454329996586571
AGR3	4.383744979964453	1.0777497525083579e-75	5.999573662578404e-75	6.026972988743407	1.6432280087789544
KATNB1	0.945056714589856	1.089126027799341e-75	6.062014183451725e-75	4.204169059259401	3.2591123446695454
ZNF3	1.0379442129599925	1.1121412071044614e-75	6.18920839974237e-75	4.162257833798916	3.1243136208389237
HHIPL1	1.7268699858255152	1.134563096704426e-75	6.31306409889064e-75	1.940427080783768	0.2135570949582522
UBL3	1.4678451180454983	1.1752316761039398e-75	6.538398933906524e-75	5.790394909039222	4.322549790993723
REST	1.6264248588029298	1.1809746630128006e-75	6.569387763701259e-75	3.7644050421788857	2.137980183375956
SH3PXD2B	2.314525492799366	1.2003792183340884e-75	6.676351364879976e-75	5.080558929643828	2.7660334368444617
USP46-DT	1.100006858840937	1.2614840768499803e-75	7.015181289445968e-75	2.649304385688899	1.5492975268479618
CBR4	1.1003908641506746	1.2637502934192187e-75	7.02675503508253e-75	3.6410460570043255	2.540655192853651
SHROOM4	1.6537230441029536	1.279339876694606e-75	7.112395666951775e-75	2.183241233849736	0.5295181897467821
HPN	-3.619579008274145	1.281902953096787e-75	7.1256019266094215e-75	3.4325986527390686	7.052177661013213
PTGES3P3	1.6241806205556837	1.302313389506444e-75	7.237996365266865e-75	2.1395313962130285	0.515350775657345
TET3	1.45964358972942	1.331248974355099e-75	7.397732047396543e-75	2.988443130370757	1.5287995406413375
SLC39A5	-4.293945359964388	1.3466056046563076e-75	7.481973972506711e-75	3.3484669816170785	7.642412341581466
RPL21P119	1.5546783048627977	1.3509248733329614e-75	7.504874731451299e-75	1.9327136753796867	0.378035370516889
DOCK1	1.4983827350301948	1.3542185994462911e-75	7.522072366798629e-75	4.906452541156132	3.4080698061259374
AGBL5-IT1	1.3945386004301414	1.354465584488459e-75	7.522344177517277e-75	1.9806654359033515	0.5861268354732101
WTIP	1.270710554306393	1.3656950033063756e-75	7.583600528593972e-75	2.119513696279151	0.8488031419727581
SCRN3	1.3470891872738968	1.368327076091978e-75	7.597105540728769e-75	3.5459252061203204	2.1988360188464235
IGHV3-23	5.359800111798784	1.4256738390619906e-75	7.914344307987803e-75	6.821506555953379	1.4617064441545955
SAP30BP	0.93844907041901	1.4739845127084146e-75	8.181335636663891e-75	4.653827400514021	3.7153783300950103
CHCHD2P9	3.2792722136341674	1.5094946933368302e-75	8.377210321788352e-75	3.5966658296842438	0.3173936160500759
COX8A	1.0834899442968915	1.5289096719581034e-75	8.483717627510985e-75	8.122812442642633	7.039322498345742
LACTB2	1.7220114903725996	1.530454351706265e-75	8.491048376644371e-75	4.412657953963879	2.6906464635912792
MAN1C1	2.112756404962417	1.5315225424643887e-75	8.495733782369273e-75	3.0943526408868034	0.981596235924386
DPY19L4	1.5638373847215603	1.5380330743801043e-75	8.530603421598296e-75	3.5789702699952826	2.0151328852737223
NUMBL	1.638869163737719	1.550632817443932e-75	8.59923137277784e-75	4.182193940902016	2.5433247771642966
MIR4664	2.8050880619948613	1.5554975909903803e-75	8.624950292116296e-75	2.8208438156142983	0.0157557536194369
HBS1L	1.0298998512068716	1.5731192230247828e-75	8.721385831108934e-75	3.285756947301159	2.2558570960942874
SUGT1P4	-0.5108132070511527	1.6232445503209168e-75	8.997967675173535e-75	0.0	0.5108132070511527
RRAS2	1.480765895712961	1.631646850489867e-75	9.043223504349354e-75	4.197650646487171	2.7168847507742098
CPEB2	1.4034003555468406	1.660626449680344e-75	9.202496908631285e-75	3.2496559110732046	1.846255555526364
NUBPL	0.9292445064496055	1.67222788507332e-75	9.265435380139292e-75	2.412146870381217	1.4829023639316117
ERLIN2	1.2181061700177622	1.835266878516176e-75	1.016731426193136e-74	4.56084484407851	3.3427386740607474
ATP10D	1.5492463943290604	1.9011825735822811e-75	1.0530948885781277e-74	3.419114332685022	1.8698679383559624
LYPD5	1.4346605608589138	1.9463197257600227e-75	1.0779398632810904e-74	1.6000729775542295	0.1654124166953157
HCLS1	2.546689782969023	1.9728645441180943e-75	1.0924820107113788e-74	5.005654967441018	2.458965184471994
FHAD1-AS1	-0.1894506925012328	1.9750766068275602e-75	1.0935475172088104e-74	0.0220468586438791	0.211497551145112
RBM17	0.9087873504193588	1.9978660077350917e-75	1.1060041787756052e-74	5.182325876180409	4.27353852576105
ADIPOR2	1.7076322153977883	2.0021928867622671e-75	1.108237980545095e-74	5.694308232668359	3.9866760172705695
MIR1915HG	1.1637452768831635	2.023967558987561e-75	1.1201272887289169e-74	1.4017279357514263	0.2379826588682626
S1PR4	2.5791562315579557	2.0285906138865763e-75	1.1225222712214445e-74	3.119028635065926	0.5398724035079716
CILK1	1.4562966974436669	2.0397759466661476e-75	1.1285472688459377e-74	3.664201110943787	2.20790441350012
HSPG2	2.606996378859296	2.050966578073592e-75	1.134573442592356e-74	6.215341705196589	3.6083453263372927
AFF4	1.6477515376994625	2.0565396957174666e-75	1.1374907634009148e-74	5.021591774122607	3.373840236423145
C6ORF62	1.0851274659916816	2.1977963246720446e-75	1.2154440885802797e-74	7.095304725152171	6.010177259160489
CAP1P1	1.3627965940849254	2.2078226870108201e-75	1.2208111995639101e-74	1.4770260246872629	0.1142294306023374
CLK3	1.0144427282521002	2.3226653366708997e-75	1.2841262709961301e-74	3.221571136406073	2.207128408153973
DDX3X	1.4066962265395535	2.33404135619733e-75	1.290227896828511e-74	5.740248472177032	4.333552245637478
SUSD3	2.395593970551022	2.459328073251794e-75	1.3592869452597449e-74	3.03204412552956	0.636450154978538
GRIPAP1	1.0967505493396876	2.562653998575162e-75	1.4161897886495245e-74	4.9735804008520565	3.876829851512369
SNX2	1.1315272496945394	2.6360230579767213e-75	1.4565235348861194e-74	4.56742993963311	3.4359026899385703
BBS10	1.471964114145771	2.7199763683135907e-75	1.5026929806732625e-74	3.5372336158634017	2.0652695017176304
CDPF1P1	0.9686345673914822	2.80174233001334e-75	1.547640738489917e-74	1.6573750300847128	0.6887404626932305
POLD2	0.9873586061286996	2.889333812782619e-75	1.5957928875543034e-74	5.992852077367952	5.0054934712392525
SCRN2	1.2188483496336593	2.8935522785452313e-75	1.597890413546161e-74	5.182824239717246	3.963975890083587
TLR5	1.6107761532599545	3.009269795419679e-75	1.6615508848616117e-74	2.7532840491406145	1.14250789588066
PCNT	1.2425971099524826	3.0245747901585567e-75	1.6697587162761965e-74	3.257069312620175	2.0144722026676924
SLC49A4	1.1658076522440486	3.078266130363322e-75	1.6991527999340166e-74	4.24034451788059	3.0745368656365417
LINC01871	2.504669236047776	3.087169526748494e-75	1.7038197175960665e-74	2.645520313258166	0.1408510772103895
DCAF16	1.2523382870879	3.0909654331923027e-75	1.7056668470653792e-74	4.429185289073131	3.176847001985231
FBXO30	1.286821027891275	3.154133137724154e-75	1.7402714241289778e-74	2.6065875174668838	1.3197664895756085
AGTPBP1	1.157507018000564	3.1697110694263594e-75	1.7486124304858676e-74	3.4637358276191783	2.3062288096186143
TRHDE	-1.4369542886349378	3.188331423330206e-75	1.7586291623718837e-74	0.7854093607988482	2.222363649433786
ANKRD19P	0.9570626058447932	3.336498231860271e-75	1.8400882219038308e-74	1.2134279933010064	0.2563653874562133
RO60	1.449348987432638	3.3406554082618997e-75	1.8421134395557995e-74	3.3003770905197904	1.8510281030871525
ADGRE5	2.015727251549099	3.3712750467835063e-75	1.8587279551013376e-74	5.994861353831291	3.979134102282192
ZNF107	1.338279880025362	3.3747978320450807e-75	1.860400163377885e-74	2.219273473696941	0.8809935936715794
SDHB	0.8506331476253814	3.377570364327906e-75	1.8616583598592733e-74	6.24054100512223	5.389907857496849
ZNF469	2.387294477116796	3.4120965768866373e-75	1.880372274020405e-74	2.610688836412176	0.2233943592953803
USP8	1.0890285872235448	3.412512791538794e-75	1.880372274020405e-74	2.679425857562173	1.5903972703386289
PCNX2	1.253210530239702	3.480751255459549e-75	1.917695012835286e-74	2.7463118575574685	1.4931013273177665
THNSL1	1.0417736382543694	3.694137614217634e-75	2.0349635223091248e-74	2.6736884035738755	1.631914765319506
IL12RB1	1.872997751650995	3.8415502517605683e-75	2.115860812969401e-74	2.135651215296728	0.2626534636457326
L3MBTL1	-0.7696662582999542	3.872278876284349e-75	2.132476385080936e-74	0.7533493646726491	1.5230156229726033
POP5	0.974480445068711	3.9438558010641443e-75	2.171579168396903e-74	4.742150787070363	3.767670342001652
RBM4B	0.9453132012221306	4.023530150599397e-75	2.215128600957621e-74	3.4758626353989386	2.530549434176808
CHST1	1.9654548935260163	4.0491597820626524e-75	2.2289157513377346e-74	2.7408094042135493	0.775354510687533
B3GALNT1	1.3467117010383145	4.0516913007656644e-75	2.229986074274474e-74	2.837194276286198	1.4904825752478836
FAM161B	1.206890188168539	4.171600396663375e-75	2.2956494677784458e-74	2.0459963253314624	0.8391061371629234
PKN2	1.534594192399672	4.2494590976823966e-75	2.3381566775050378e-74	4.70372535958875	3.1691311671890783
G2E3	1.2249423259329617	4.3855516535481806e-75	2.412688628404794e-74	2.596492961294911	1.371550635361949
C2	2.061370947537513	4.412049905382637e-75	2.4269149819875933e-74	2.8854692947837983	0.8240983472462854
GPR150	-1.3921930649413672	4.495600113941291e-75	2.4725149656489734e-74	0.8973013863087017	2.289494451250069
CCHCR1	1.246790685614518	4.610359184968659e-75	2.5352636826911774e-74	4.131339921736783	2.884549236122265
CLPB	0.7673870603626296	4.63195567496457e-75	2.546770996619923e-74	2.3767957132392765	1.609408652876647
CCN2	3.011418764969493	4.737220247244559e-75	2.604271232173149e-74	8.766722214171024	5.755303449201531
PLEKHF1	2.021027723773285	4.799536635749055e-75	2.6381476193780108e-74	3.9236284405529513	1.902600716779666
NDUFA5	1.0270386685342916	4.8328315976137925e-75	2.6560643863488217e-74	3.8110125204365946	2.783973851902303
MIR4435-2HG	1.2344015078746904	4.849787902391786e-75	2.664997744627385e-74	1.6293617343922988	0.3949602265176084
EXTL3	1.2001125441864993	4.855824799730606e-75	2.667929083514652e-74	3.819564770046562	2.6194522258600625
FUT3	3.5801485509143784	4.951606689599054e-75	2.7201609095220037e-74	5.62249314812752	2.042344597213141
PDLIM2	1.2960618216290771	5.132494439863181e-75	2.81912369941986e-74	2.682762579160642	1.3867007575315649
ZNF350	1.0733342720804802	5.252749876977823e-75	2.884759193571019e-74	2.8047786012104847	1.7314443291300046
GPR180	1.142526973392242	5.387885806312226e-75	2.958546749968932e-74	2.8699009454760738	1.7273739720838317
G3BP1	1.2140523838059225	5.440464775358352e-75	2.9869866015851542e-74	4.590832236210914	3.3767798524049915
EPDR1	2.290935442420344	5.601248128696611e-75	3.0748172629593104e-74	5.148597149638779	2.857661707218436
WARS2	1.0993166539491537	5.623639134870065e-75	3.086662740182584e-74	3.60197113382182	2.502654479872666
CCL14	-1.0884544653463428	5.688347895225323e-75	3.1217285039220945e-74	0.4645035237115629	1.5529579890579055
MIR647	2.3913965345858856	5.713733389543448e-75	3.135206899763641e-74	3.948170526499737	1.5567739919138512
LRRC3	1.4637186144539602	5.743124473982854e-75	3.15087900867856e-74	2.137255554255842	0.6735369398018815
FLNB	2.491772574272243	5.764535703458116e-75	3.1621691953891697e-74	6.848413402218217	4.356640827945974
TMX2P1	1.4290829802864735	5.853023472100183e-75	3.210246029130818e-74	3.5061484947692843	2.0770655144828107
DPH6	0.7890176708099659	6.067222984925857e-75	3.327248966408517e-74	1.6843076449137837	0.8952899741038176
ACIN1	1.0176816236633837	6.480222136038647e-75	3.5532235768878286e-74	5.742873806531178	4.7251921828677945
HR	2.2950255080640742	6.488515746667942e-75	3.5572575792428084e-74	2.8490489753645063	0.5540234673004321
PRKAR1B-AS1	2.048882036463524	6.49985388638458e-75	3.562959305998832e-74	2.449938918804956	0.4010568823414314
FAM86GP	1.0960180664281844	6.526588754759883e-75	3.577098038719912e-74	1.2533561516489262	0.1573380852207417
IFITM5	-1.6955944789548711	6.876695249969704e-75	3.768440902962765e-74	0.3093407682739064	2.0049352472287776
