Gene_Symbol	log2FC	pval	qval	tumor_mean_log2	normal_mean_log2
TCEA1P2	1.9204121367092624	2.0706221745941764e-80	1.2607626071727477e-79	2.383366318598956	0.46295418188969395
ALDH3B1	2.803657773344864	2.0834807545874363e-80	1.2683886203035744e-79	5.19390029813695	2.390242524792086
ZSCAN9	1.1138156776719152	2.1357356032100037e-80	1.2999921423256788e-79	3.3263716402388948	2.2125559625669795
MEG9	-1.7778051644721413	2.1676875405429364e-80	1.3192294210046756e-79	0.5452334858786088	2.32303865035075
TRIP13	2.289999919146443	2.1876182004758093e-80	1.3311456983414322e-79	2.840141982317609	0.5501420631711662
EXO1	1.7962713547777855	2.241428747949949e-80	1.3636704581873292e-79	1.883429396689376	0.0871580419115905
POC5	1.096619872286309	2.2640235401839133e-80	1.3771963821791385e-79	3.176640415339166	2.080020543052857
RANBP3	0.938709095062447	2.3536416611620157e-80	1.4314814663611798e-79	4.7582397956575555	3.8195307005951085
KLHL8	1.3857346305945224	2.3790302371107393e-80	1.4466911057627297e-79	2.8907318141388325	1.5049971835443101
IGKV3-20	5.88598538665652	2.3800219380440096e-80	1.4470624820039632e-79	8.003018656694113	2.117033270037593
SETD6	-0.8706301376711925	2.478532593132098e-80	1.506716148404983e-79	2.517522964815839	3.3881531024870313
ELL	1.0540932111690293	2.552150649395997e-80	1.5512207707690633e-79	4.0365824755115804	2.982489264342551
UBE3A	1.124630608591791	2.5753961739485845e-80	1.565099159662642e-79	3.38995049440813	2.265319885816339
PLCD1	1.2627700010629215	2.604288428348377e-80	1.582404144705296e-79	3.8770951163639538	2.6143251153010323
CDK6	1.8879563592243955	2.616463920797823e-80	1.5895478669184726e-79	4.0930797794962075	2.205123420271812
TCEAL3	1.5016046669094063	2.6450434979849383e-80	1.6066534805767458e-79	5.155593597087411	3.653988930178005
ZNF383	0.9691833125713285	2.84975129483337e-80	1.7307203978311648e-79	2.0843494080740004	1.1151660955026719
SENP3	-0.9833441379460393	3.0217396406978842e-80	1.834879536898274e-79	3.160490614350161	4.1438347522962005
HSCB	0.9487305572988696	3.070739032616889e-80	1.8643351972003623e-79	4.100976522728495	3.1522459654296258
CAMKMT	0.9433980103695498	3.101999984904405e-80	1.8830136395499296e-79	2.506414659027425	1.5630166486578752
LRRFIP2	1.0503197937480198	3.124532211640647e-80	1.8963883423223883e-79	3.91081499042248	2.86049519667446
SYCE1	-1.0278300569247352	3.1373436106550846e-80	1.9038598022032502e-79	0.07395584880271562	1.1017859057274508
GPAT3	2.176615562070173	3.1498001648266595e-80	1.9111135760454662e-79	2.9044533706643194	0.7278378085941464
CPNE1	1.401761029670321	3.2124121979537658e-80	1.948682888514011e-79	6.519003073802163	5.117242044131842
PDE1A	2.1957419274979593	3.212746102857863e-80	1.948682888514011e-79	2.886679447310328	0.6909375198123685
MCAM	1.9873778531957536	3.2398899279486257e-80	1.9648331349727717e-79	5.523011530325338	3.535633677129584
ESPL1	1.6171458405605836	3.2535947244981958e-80	1.972829419314982e-79	1.8233045989031882	0.20615875834260453
RPL27A	1.2029803667968828	3.2832350440691766e-80	1.990484173085961e-79	8.348105454370042	7.14512508757316
DIPK2B	1.790225891378616	3.377257382198713e-80	2.0471591109267717e-79	3.135942056745561	1.3457161653669452
TDRKH	1.2663264192005188	3.401489506265992e-80	2.0615186600765104e-79	2.728088918349397	1.4617624991488782
SMAD5	1.4548091215175063	3.4048733021003e-80	2.063240232296962e-79	4.307621875490212	2.8528127539727057
FAM199X	1.2261661139728557	3.414156082433229e-80	2.0685352739349004e-79	4.417638569274622	3.1914724553017666
WDR36	1.2951937608296231	3.5217654929270835e-80	2.133392295890853e-79	3.8096113191631473	2.514417558333524
AQR	1.2283878925500216	3.585912447238049e-80	2.1719044262636833e-79	3.5643257035880738	2.335937811038052
CLIC3	5.063913717316385	3.670714507336896e-80	2.2229126023225447e-79	5.636420923232889	0.5725072059165031
RMDN2	1.1063449726509176	3.849895774931391e-80	2.331049598652066e-79	2.013671536697828	0.9073265640469105
PPM1N	1.9360768977304983	3.996215903857428e-80	2.419258407081811e-79	2.249391902098331	0.31331500436783266
OXLD1	1.369644932491143	4.139601146395737e-80	2.5056626413131937e-79	5.183327435100391	3.8136825026092476
KIAA1755	2.0411977543368685	4.162240323121156e-80	2.5189644989290592e-79	2.5425093521726536	0.5013115978357852
MRPL43	0.8674743377573124	4.236801214685527e-80	2.563679842857825e-79	5.218750136138749	4.351275798381437
HMGN1P36	1.4783268796025515	4.286868422727069e-80	2.5931491707599863e-79	1.596471288672436	0.11814440906988447
FAM83D	3.30145970118383	4.286521024772241e-80	2.5931491707599863e-79	3.57550454707207	0.2740448458882397
GSTA2	-4.4699162635935625	4.381488026691874e-80	2.649963029137114e-79	2.3252607741246947	6.795177037718258
MOCOS	1.8763904154896198	4.400947484650769e-80	2.6613085075944195e-79	2.63163711938814	0.7552467038985199
SPDEF	4.482613221379341	4.4830786911589334e-80	2.7105427387392327e-79	4.9551984523444625	0.47258523096512095
CCL18	5.0401203912260195	4.501140263616498e-80	2.72102991393732e-79	5.181410664577077	0.14129027335105818
PTPN4	1.1451874317343211	5.073465206551987e-80	3.066523798142228e-79	2.457920898936584	1.3127334672022628
VASN	2.453487912478596	5.080085659987803e-80	3.07003681046391e-79	5.452642101015525	2.9991541885369286
NCAPD3	1.3272007398043701	5.140510272800044e-80	3.106058879756463e-79	2.8068527198217934	1.4796519800174233
SC5D	1.3707224534933853	5.1951296122562905e-80	3.138562318000929e-79	3.8042812598537945	2.433558806360409
FTH1P16	1.342160764942637	5.695644017488231e-80	3.44039362392236e-79	2.0244701800817513	0.6823094151391144
CELA3B	-9.594747589144538	5.893096236467579e-80	3.5590965376611796e-79	3.594377779571683	13.18912536871622
KCTD7	1.3180931580938904	5.925176829897971e-80	3.5779024857422055e-79	3.064233667286826	1.7461405091929356
FNDC1	4.237253984320949	6.34255588979282e-80	3.8293269401702575e-79	4.934508538317191	0.6972545539962415
GIN1	0.9357936919978613	6.465622310288595e-80	3.903008051325198e-79	2.257015093842774	1.3212214018449127
POLB	1.525406593577507	6.860941730668774e-80	4.140986632993189e-79	4.132080965081787	2.60667437150428
NEK11	1.468550505551211	6.89429478603017e-80	4.160456062329169e-79	2.6513058243954055	1.1827553188441946
FOLR2	3.2530770421657285	7.19543965264079e-80	4.3414962491914616e-79	4.733681706234622	1.4806046640688932
RAB38	2.2958474397125883	7.232497582012805e-80	4.363162693138665e-79	3.332067437394358	1.0362199976817694
NUP50-DT	1.3722420032102138	7.245617144323315e-80	4.3703832043145647e-79	3.3337755390468917	1.9615335358366779
HNRNPKP1	0.8710673530574874	7.468520035460494e-80	4.5041176244341135e-79	0.985375088140319	0.11430773508283167
RPS3AP47	1.224451036030148	7.471117595324604e-80	4.5049688602257366e-79	1.870013773535347	0.645562737505199
RANBP6	1.3681356007845809	7.557768379896181e-80	4.5564945810351867e-79	4.05236997306939	2.684234372284809
TOP3A	1.1286694280322567	7.600592071005923e-80	4.581585272828868e-79	3.3474901793775476	2.218820751345291
VDAC3	1.0033660433452853	7.943671710490933e-80	4.787631528211149e-79	6.114516735711882	5.111150692366596
ZG16B	4.007470251411965	8.10913303766139e-80	4.886579264420989e-79	4.7257792777003	0.7183090262883355
NAMPT	2.015557033782205	8.181263594666536e-80	4.9291284028688996e-79	5.564672723852701	3.5491156900704963
LENG1	1.1089229387052026	8.182337575717028e-80	4.9291284028688996e-79	4.541909025306032	3.4329860866008297
TMED8	1.7410133233679548	8.256765054093434e-80	4.973175551610796e-79	3.805956316002538	2.0649429926345833
RANGRF	-1.072927056194031	8.672557324634938e-80	5.22278535443609e-79	1.1575060069318115	2.2304330631258424
CDK13	0.9794088823873461	8.821492474753426e-80	5.311634863286059e-79	3.0187885064901305	2.0393796241027844
SAMD12	1.7749011010577056	8.899082882771539e-80	5.357504613305256e-79	2.7360046356582344	0.9611035346005288
C10ORF95	-0.41219396667381797	9.062558840303112e-80	5.455057208754244e-79	0.05058293120764853	0.4627768978814665
DHFR2	1.3694822144238545	9.091507431443156e-80	5.471615199826872e-79	2.9558204318603076	1.586338217436453
CPNE3	1.4916256440755253	9.113805105614168e-80	5.484165803571567e-79	5.413697219768127	3.922071575692602
DCAF10	1.120602166899355	9.260952327216437e-80	5.571827836089572e-79	3.675603084624537	2.555000917725182
ZMPSTE24-DT	1.3784469339523269	9.282027376706155e-80	5.583623120399956e-79	3.598814525691476	2.220367591739149
AHNAK2	3.9845733230348377	9.328648750743459e-80	5.610779680930135e-79	4.382061907144732	0.39748858410989424
TMEM187	1.1290163692851163	9.336862102849464e-80	5.614830531830722e-79	4.560643535194116	3.431627165909
DCAF1	1.2355998928416283	9.376528490781645e-80	5.637791754580788e-79	4.098981925825612	2.8633820329839836
PSME2	1.3207486893990277	9.519350360287611e-80	5.722759819316937e-79	6.753053455773035	5.432304766374007
SLC4A11	3.1338025144348607	9.605769946095996e-80	5.77379892534607e-79	3.5719398738506714	0.43813735941581056
IGLV2-23	5.48009614559005	9.616482964915511e-80	5.779323670465521e-79	6.559547709866268	1.0794515642762186
NR1H3	1.6052028143469177	9.715045153709196e-80	5.837633998231018e-79	4.4407804833908955	2.835577669043978
C2ORF49	1.1309944375743721	9.785321934270171e-80	5.878932263642039e-79	3.765619057214704	2.634624619640332
PPIH	1.0725913174365465	9.803983883594033e-80	5.889212650113373e-79	3.2119184752907635	2.139327157854217
ZNF816	1.5410490227231706	9.825712977802945e-80	5.901331915289554e-79	3.178755372592537	1.6377063498693665
NEDD4	1.527672091577822	1.0000946798486575e-79	6.005627846642168e-79	2.520445433187806	0.9927733416099842
GBP3	3.2734774348002595	1.0028872127285963e-79	6.021445165010678e-79	5.1698266448347665	1.8963492100345067
ZBTB43	1.3550388589941396	1.0112988726228518e-79	6.0709900078965e-79	3.204272823659337	1.8492339646651976
BORCS5	0.8675235801153658	1.0418737359309848e-79	6.253547445975136e-79	2.4725134812686314	1.6049899011532656
TRAM1	1.5104037666733845	1.0733847000042077e-79	6.44166498270814e-79	7.658305458814953	6.147901692141568
LINC01852	0.8685661052363443	1.0847242287914106e-79	6.50868809762328e-79	1.0360025841365819	0.16743647890023758
EPHA4	2.6689957546005245	1.0901472506221018e-79	6.540194735923024e-79	3.1979154103935685	0.5289196557930439
FPR3	3.266886937562711	1.1094434284311856e-79	6.654908448937665e-79	4.242863751553678	0.9759768139909667
CDK8	1.067840198682494	1.1287119106861208e-79	6.769419831309054e-79	4.008474979617971	2.9406347809354774
PSIP1	1.667741804201329	1.1321594944378488e-79	6.789024615999112e-79	4.251198282184464	2.583456477983135
PNPT1	1.078506232132185	1.147518755547779e-79	6.880040627184807e-79	4.066978805428642	2.9884725732964568
BCAS3	0.9289161024408872	1.1755163018778952e-79	7.046789800809063e-79	2.5614164004703235	1.6325002980294363
TRIL	1.929669103637286	1.1805172359950316e-79	7.075651831712685e-79	2.4264738241135246	0.4968047204762388
ZSCAN32	0.9914883245812134	1.2290054841167794e-79	7.365113016365338e-79	3.2735524057664205	2.282064081185207
SLC5A1	3.7841231024782767	1.2364879247264629e-79	7.408784407155784e-79	4.687408757747936	0.9032856552696595
PPIL3	1.2128740540640686	1.2555587093363162e-79	7.521866072241634e-79	4.02848376695121	2.815609712887141
SMYD2	1.1496304145399319	1.3321225479012683e-79	7.979290114238444e-79	4.463250786311497	3.3136203717715653
DHCR24	2.5245114683760743	1.3347216173212823e-79	7.993597677246444e-79	6.3558217032177735	3.831310234841699
IGHM	5.7799733652085115	1.3493145223434594e-79	8.079720035889842e-79	7.9484100267979825	2.168436661589471
KCNAB2	1.7528694850767765	1.366332031650645e-79	8.180331529973959e-79	2.6995724571180575	0.9467029720412811
ZNF234	1.1210360729063655	1.438135187209469e-79	8.608865355490946e-79	2.5621239588655946	1.441087885959229
PPIC	1.9707849463247653	1.4844177585379034e-79	8.884518642418318e-79	6.170866773995093	4.200081827670328
DHX32	1.226251898737074	1.567464053781574e-79	9.380088181933472e-79	4.917822241794426	3.6915703430573523
DARS1	1.2922220103120408	1.5677202859511155e-79	9.380143651700578e-79	5.478549684787119	4.186327674475078
RPS27AP16	1.2968999643083743	1.5790716621593822e-79	9.446574243524595e-79	4.371063284880675	3.0741633205723007
YWHAZP5	2.1407673984210964	1.5831654452594945e-79	9.469573219188365e-79	2.29320750618843	0.15244010776733344
KIF13B	2.0193465534499215	1.614133425378572e-79	9.653285429495973e-79	4.86776155303973	2.8484149995898087
MSRB3	2.817586550598803	1.6680136904131045e-79	9.973944582693723e-79	4.2511557851774855	1.4335692345786826
ADNP2	1.1615769810497385	1.7167482905136653e-79	1.0263738953296087e-78	3.697971627214463	2.5363946461647244
CENPE	1.704227213119537	1.7621765485726116e-79	1.0533677945842765e-78	1.8215011352993002	0.11727392217976321
C5ORF34	1.1749205751450686	1.765369284488934e-79	1.0551102464745662e-78	1.5313239100601552	0.3564033349150865
FRYL	1.4551336925586256	1.7801694040774793e-79	1.0637884566656832e-78	3.501954451088783	2.046820758530157
S100A14	4.961470073549534	1.8339101343892083e-79	1.095730292974216e-78	8.145919935488005	3.1844498619384707
ITGA5	2.645452254790069	1.8955444280131118e-79	1.1323776103301982e-78	6.021788167621225	3.376335912831156
PET117	-1.0144472188309397	1.9477794293716818e-79	1.1633992496681116e-78	1.1305547155905837	2.1450019344215234
HDAC7	1.4415875530690192	1.9519624910983002e-79	1.1657144549826358e-78	5.190327214010166	3.7487396609411467
ZNRF1	1.0963135854714734	1.9527116145645303e-79	1.165978502505738e-78	3.2562139760394686	2.159900390567995
TMEM161A	1.0851876223688368	1.9638920009872626e-79	1.1724700720134895e-78	4.694233615026771	3.6090459926579346
LOX	3.194846470194359	1.9845830191071067e-79	1.184636684452713e-78	4.7741470433136275	1.5793005731192684
NDUFV2-AS1	1.0516248055717679	2.017955341179187e-79	1.2043680039074147e-78	1.9469276192858793	0.8953028137141114
SH2D3C	1.901520791275163	2.0633072796459235e-79	1.231241745412592e-78	3.5444658693950952	1.6429450781199322
WAC	1.0717891383050433	2.0652570983596932e-79	1.2322116731055271e-78	5.064538120292639	3.9927489819875954
XYLT1	2.194600898882488	2.0844383809797014e-79	1.2434606343076963e-78	3.5167607445682125	1.3221598456857246
TMEM92-AS1	2.117069423048096	2.123758483997892e-79	1.2667178822111799e-78	2.250878620412197	0.13380919736410068
TMEM79	1.5026129149203704	2.1369001079393068e-79	1.274356098284672e-78	3.179459538179889	1.6768466232595187
ITGB6	4.455995885933011	2.2416498285987377e-79	1.3366145021952474e-78	6.22063531338707	1.7646394274540587
KITLG	2.5259605970630163	2.3189114191818188e-79	1.3824657592742715e-78	4.240480375880825	1.7145197788178084
EIF5	1.1811969379624916	2.3498638164465862e-79	1.4006987990626843e-78	6.023135748554096	4.841938810591604
ZNF136	1.1704875353512416	2.3502610605483932e-79	1.4007157634041907e-78	2.6674766859617325	1.4969891506104909
MCM2	2.077959112798206	2.3764866222568032e-79	1.4161235470122044e-78	3.1978499463913135	1.1198908335931073
TROAP	2.188673561945068	2.4001688525703514e-79	1.4300111899345426e-78	2.5844413513175697	0.39576778937250157
RNU6-529P	2.2046607841980768	2.4121106067105594e-79	1.4369006440414126e-78	2.279294318487446	0.07463353428936904
TRIM4	1.2826188240887069	2.4432261226997033e-79	1.4552080067803064e-78	4.773027399172128	3.4904085750834213
UCHL5	1.0230467330515127	2.4513865785911925e-79	1.4598395269371383e-78	3.739719590074655	2.716672857023142
MTFR2	1.5259160982457765	2.5600097188573904e-79	1.5242873356582755e-78	1.8166718828818464	0.2907557846360699
LINC01637	1.839479399828659	2.6258745164155917e-79	1.563259653330674e-78	2.7434697760775384	0.9039903762488795
VWA8	1.2785177732486765	2.713213560878773e-79	1.6150019976382628e-78	3.374814239405232	2.0962964661565553
MED13	1.459867192641343	2.756995977549162e-79	1.6408057226460713e-78	4.230248713841072	2.770381521199729
UQCRC2	1.0395783723759537	2.841685684789263e-79	1.6909432191706998e-78	6.603455996594182	5.563877624218228
ZNF217	2.046942576795311	3.0406285770278916e-79	1.8090406424290942e-78	4.735263404257823	2.6883208274625123
PMS2P11	-0.34557513826500763	3.046054392245909e-79	1.8119849322832282e-78	0.02394385237851882	0.36951899064352645
WNT7B	3.2870142580547657	3.0540831752139546e-79	1.8164764666610777e-78	3.6439052843119435	0.356891026257178
IREB2	1.3521253081081581	3.134057849743807e-79	1.8637511390162717e-78	3.8198461124201315	2.4677208043119734
PRODH2	-1.5729726941865687	3.145329329913697e-79	1.870161218046056e-78	0.2854882321591702	1.8584609263457388
ZBTB7C	2.5325678050375977	3.1655136975000536e-79	1.8818679176466901e-78	2.917859160616356	0.38529135557875865
PTPN2	1.0597123021872537	3.179378185852292e-79	1.889814432786256e-78	3.8097522522957457	2.750039950108492
HNRNPA1P38	0.630391217629352	3.221535192757267e-79	1.9145728319716246e-78	0.651844328409092	0.021453110779739964
SLC40A1	2.622184788741042	3.288067527263898e-79	1.9538075848018988e-78	7.2362605991226	4.614075810381558
PNLIPRP1	-8.184602486429078	3.322390582210975e-79	1.973893932325e-78	3.138436773154482	11.32303925958356
RPS3	1.1384799540424897	3.334890198680606e-79	1.981010314768326e-78	9.160789196975248	8.022309242932758
ST3GAL1	2.356997348133235	3.468984099527411e-79	2.0603433005199393e-78	5.297925061203223	2.9409277130699882
PPP2R5B	1.3098149480491905	3.4713384412843477e-79	2.0614192726213585e-78	4.893550653458472	3.583735705409281
FRMD6	2.739670448936262	3.705058769209755e-79	2.199867784463419e-78	4.162560065416655	1.422889616480393
AFAP1	1.6396972562752652	3.7316188056461093e-79	2.2152914266341126e-78	2.4385899775850373	0.7988927213097721
NCAPG	2.064740757806263	3.825651769360008e-79	2.2707595796816975e-78	2.3238008952352387	0.25906013742897543
MNS1	1.773702915345966	3.8409537382402833e-79	2.279486013841288e-78	2.8227564911529397	1.0490535758069737
YIF1A	1.060139778470501	3.858546142332668e-79	2.289568810780806e-78	6.545907833938754	5.485768055468253
PIGP	1.0910774638338374	3.864804583206056e-79	2.292924206175139e-78	3.4208221473681943	2.329744683534357
TMC7	2.6234835428552	3.8989654121073226e-79	2.312829990358587e-78	2.9717182811190965	0.3482347382638963
BOLA2B	1.2175182839533656	3.949786199110443e-79	2.3426105467616e-78	1.2421697767501316	0.024651492796765987
MGRN1	1.128571974702477	3.989616293934998e-79	2.365864263485388e-78	4.847541246642202	3.7189692719397254
PEX3	1.1825253906662438	4.0714405666549605e-79	2.4140096097828396e-78	3.300400916831556	2.117875526165312
RAB40B	1.3560704936243164	4.086773114749254e-79	2.422722279450697e-78	3.4438219255938525	2.087751431969536
KIAA1217	2.1340901318626657	4.2245762320106e-79	2.5040239457588425e-78	5.074620442668673	2.940530310806007
SNORD19B	-0.663326126838291	4.3987292774787215e-79	2.606842493637023e-78	0.0	0.663326126838291
TRIM15	3.881143949003288	4.409841261965736e-79	2.6130201374724275e-78	3.9933408702656465	0.11219692126235817
CSF1	1.97068501692626	4.5880145227502526e-79	2.718171386727501e-78	5.154398890184699	3.183713873258439
TEDC2	1.560357557145057	4.7139382474791876e-79	2.7923394029281735e-78	1.9800644859599406	0.4197069288148835
DYNC1LI1	0.9762742102478241	4.772071168572497e-79	2.8263341201422205e-78	4.151791041134053	3.1755168308862287
SLC26A2	1.7725551022596617	4.80708959040909e-79	2.8466304462569073e-78	3.3889165631386775	1.6163614608790158
KLHL18	1.112611169309425	5.0925536501913966e-79	3.0152045633915764e-78	3.2109320584323178	2.098320889122893
CBLN3	1.5268070898454509	5.0982380386386685e-79	3.018099706726526e-78	2.6164244562034247	1.0896173663579738
DNAJC18	1.569324583124097	5.1881970025428793e-79	3.0708757760726764e-78	2.5214923462173657	0.9521677630932689
NPR2	1.7298158759502476	5.3934492109117004e-79	3.1918664370340946e-78	3.310924491232545	1.5811086152822973
RASSF3	2.0116950624718273	5.487596801589756e-79	3.247077453154418e-78	5.111955903693365	3.1002608412215373
P2RY6	2.270154149892996	5.52835014906109e-79	3.27068217074203e-78	2.5426113905444496	0.2724572406514537
IGLV3-1	5.806842066343444	5.613470334356151e-79	3.320523753924861e-78	6.890330750009006	1.083488683665561
RFC5	1.0882579989926078	5.622878345026023e-79	3.3255709327433577e-78	3.354781263435409	2.2665232644428013
TIMM21	1.0286260339222868	5.838804331288491e-79	3.452739624957177e-78	2.9441725268188557	1.9155464928965689
RAP2C	1.3414964741889426	5.883352895077714e-79	3.4785415576096163e-78	4.548562494067278	3.2070660198783356
INPP4A	1.3446985704739811	6.112312069095632e-79	3.6133515487687207e-78	2.9721292310992102	1.6274306606252291
HOXA5	2.185409603793677	6.296636829089591e-79	3.721737629045765e-78	3.1551137236536704	0.9697041198599933
MED28	0.9839904337106784	6.369580248890851e-79	3.7642663297552875e-78	3.850705174263356	2.8667147405526774
CCDC126	1.2886559532064947	6.39743146425205e-79	3.7801375525081106e-78	3.0028703907864793	1.7142144375799846
MEF2C	1.9840559957194102	6.401975448344341e-79	3.7822341185101064e-78	2.8915169199992876	0.9074609242798775
ZNF616	0.961849160846844	6.505177820896574e-79	3.8426075271118767e-78	2.73803601596388	1.7761868551170361
SAPCD2	2.3011018275378	6.595806599537694e-79	3.895536094909667e-78	2.6401136502434612	0.33901182270566105
CD34	1.9100843476013298	6.633589059702961e-79	3.9172415992791955e-78	4.398378722130477	2.4882943745291475
TBC1D20	1.0935957242344592	6.802244257845837e-79	4.0162108099098484e-78	4.8250708946542336	3.7314751704197744
KIF23	2.0453534013132577	6.832258996574172e-79	4.033305272115017e-78	2.5081584748332535	0.4628050735199957
TTC8	1.5655702074194355	7.140886388151962e-79	4.2148429960339985e-78	3.3826804275168967	1.8171102200974611
DYNC2I2	1.656194272826788	7.926359706371664e-79	4.677734530258057e-78	6.393187104078713	4.736992831251925
EEF1A1P12	1.321346879306042	8.043532727956284e-79	4.746146653304887e-78	2.0568236307058063	0.7354767513997642
RIDA	1.2376439007037572	8.05886866979876e-79	4.754457126689912e-78	4.870403823223301	3.6327599225195435
CHST7	1.6709530720401091	8.110283173910188e-79	4.784046831984109e-78	2.9183114821301643	1.2473584100900552
GDF11	1.4610605987276917	8.225896605193872e-79	4.851490758671951e-78	2.384230608422009	0.9231700096943173
RASAL1	2.920597687064264	8.401782465006799e-79	4.954455854461857e-78	3.884864342464325	0.9642666554000612
IGKV3-11	5.37450429269356	8.524689883672519e-79	5.026152920857647e-78	6.862000036554374	1.4874957438608134
PODNL1	2.8144632769106472	8.894393016656082e-79	5.243315777722044e-78	3.2354867224170603	0.421023445506413
HOXD9	1.9092492473301417	9.099394347098723e-79	5.36333327268007e-78	2.220841907899751	0.3115926605696092
POLR3GL	1.030144735564971	9.269461447955094e-79	5.462725907156406e-78	4.907542820886857	3.8773980853218855
IL2RB	2.553446714392003	9.468908416821186e-79	5.579399309458614e-78	2.9504294303096446	0.3969827159176416
ERCC6L2	1.116166848153601	9.485568241886955e-79	5.588348890388557e-78	2.1720737486339026	1.0559069004803017
MAPK8	0.9982988820267948	9.544927313293563e-79	5.622447723534679e-78	3.4101761227585716	2.411877240731777
RAB25	2.843668091390323	9.587876603762599e-79	5.646871284914111e-78	7.63713599195253	4.793467900562207
MATN3	4.106929445324487	9.701624396144599e-79	5.7129782606878155e-78	4.472050944319169	0.3651214989946823
NEU1	1.3411439890580779	9.778010868169467e-79	5.757067257709079e-78	5.45400183341648	4.112857844358402
THOC5	0.9203708024178914	9.797232162269466e-79	5.767490266387459e-78	3.382304271970924	2.4619334695530326
POLH	1.054901461099523	9.897155626509901e-79	5.825410894252271e-78	2.9734874195307928	1.9185859584312697
AIDA	1.4887714407291477	9.95050083786576e-79	5.855902119984774e-78	4.218703798298771	2.729932357569623
CTSLP1	-0.7756188569078675	1.0101486658998734e-78	5.943836813045545e-78	0.24765196660730865	1.0232708235151762
LYRM7	1.3415003179182696	1.0325754736615312e-78	6.074857751024207e-78	2.8165000043685544	1.4749996864502848
GDA	3.306591667623479	1.086904034440014e-78	6.3934937333282655e-78	3.9993473952817538	0.6927557276582749
CNNM4	1.9627372817467115	1.0923074623073935e-78	6.424283374629827e-78	4.5828239056497955	2.620086623903084
ETFDH	1.3317543252885504	1.1003738630753343e-78	6.470723032563454e-78	3.734493963147732	2.4027396378591814
SLC25A14	1.159023770136355	1.100815841707775e-78	6.472320015440358e-78	3.356371520770255	2.1973477506339
CXCR3	2.473996986754312	1.1199115796223556e-78	6.583575548245831e-78	2.70761934742018	0.23362236066586764
CHMP3	1.2589330480180099	1.161004064492944e-78	6.8240879569128755e-78	5.237295082560792	3.9783620345427817
DPH1	-1.1272463259893049	1.1636949759745448e-78	6.838846136076923e-78	2.762878181806125	3.89012450779543
PRKX	1.6187586128829896	1.174969773588209e-78	6.904038047714628e-78	3.501681848731305	1.8829232358483152
FBXO21	1.4032255481452451	1.2216686055519802e-78	7.177326678433922e-78	4.827657266637102	3.424431718491857
NCOA2	1.6832706583229262	1.2357676470092164e-78	7.259035998871645e-78	3.889452583828758	2.206181925505832
GABPB1-IT1	1.2421321764710362	1.2471746961838537e-78	7.324909434120169e-78	2.9677007566981812	1.725568580227145
ATAD5	0.9706811102308329	1.2626495683181724e-78	7.414649954214722e-78	1.5598770514310742	0.5891959412002413
PSMD13	1.0982149918606376	1.3156505783874415e-78	7.72469319343203e-78	6.478092084883896	5.379877093023258
KLF12	1.8485261867136247	1.3660883173734154e-78	8.019592962979454e-78	2.57952906269368	0.7310028759800554
PLA2G4A	2.376298701517129	1.3988491432942366e-78	8.210645674640967e-78	4.107814959428914	1.7315162579117855
PAMR1	2.3596032570482155	1.4061386143333695e-78	8.252156497158535e-78	3.4753229270047035	1.1157196699564877
IL1RAP	2.3611327028653344	1.4067711559075327e-78	8.254593240179192e-78	3.0519179633728624	0.6907852605075282
CCDC80	3.5718313018332304	1.429463483194047e-78	8.386450728865662e-78	5.897438694755263	2.325607392922033
IRF7	2.407696534671863	1.5014737048465823e-78	8.80756359188925e-78	5.33229109284139	2.9245945581695274
ARNT	1.1402040388972923	1.513174216967503e-78	8.874827533795506e-78	4.838323228740066	3.6981191898427737
IGSF22	0.7789185775402919	1.5137127228473606e-78	8.876615198269023e-78	1.0115036582714185	0.23258508073112658
RAB41	0.8960251225094691	1.5261906357639005e-78	8.948405793081888e-78	1.0499007237014446	0.15387560119197546
BAP1	0.9362734193249533	1.552155488302063e-78	9.099239042551157e-78	5.65586288251423	4.719589463189276
TRIM16	2.1302079174176356	1.5633633829116599e-78	9.163529013850412e-78	3.6407761056599606	1.510568188242325
ACSS2	1.4842032234181621	1.5697946138313442e-78	9.199805434738791e-78	5.0131548987898045	3.5289516753716423
NEURL1B	2.0322877968279736	1.5723519241006634e-78	9.21337099370432e-78	4.178320980893523	2.1460331840655495
PJA2	1.7131689391908695	1.5729758749766599e-78	9.215605380744022e-78	6.081950279619864	4.368781340428995
AKT3	2.0438319086269736	1.5741989896111896e-78	9.221348862339944e-78	3.4130253939761697	1.369193485349196
STAM2	1.2416428130111261	1.5920081225185264e-78	9.32423323199671e-78	4.146726155507375	2.905083342496249
LRBA	1.4756089236035432	1.656067446697626e-78	9.697926882588533e-78	4.027717644097379	2.5521087204938357
SMARCA2	1.501388169968255	1.6824957800896278e-78	9.851172301428125e-78	4.237509354908294	2.736121184940039
DMWD	1.0867222006934356	1.6960426703436547e-78	9.92896003467828e-78	3.9652591363878438	2.878536935694408
NIFK	1.103983640744124	1.7119873581314102e-78	1.0020758797433692e-77	4.912285602252839	3.8083019615087155
SQSTM1	1.4033401860158499	1.7172029285046758e-78	1.0049738309778828e-77	6.566624122531457	5.163283936515607
SSH3	1.9449321625361167	1.7257954000799765e-78	1.0098468785370154e-77	5.731469074749637	3.7865369122135206
ANKRD23	-0.7169670667765432	1.750653089153597e-78	1.0242345291471337e-77	0.6452951667221339	1.3622622334986771
